hotelid,360,350,340,330,320,310,300,290,280,270,260,250,240,230,220,210,200,190,180,170,160,150,140,130,120,100,90,72,70,68,46,42,40,38,36,34,32,30,28,27,26,25,24,23,22,21,20,19,18,17,16,15,12,11,10,9,8,7,6,5,4,3,2,1,0
56,133.0,121.0,115.0,115.0,115.0,115.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,114.0,92.0,92.0,92.0,92.0,92.0,92.0,85.0,115.0,115.0,,92.0,92.0,92.0,92.0,92.0,92.0,85.0,85.0,92.0,92.0,76.0,76.0,76.0,98.0,98.0,98.0,85.0,85.0,85.0,85.0,103.0,98.0,98.0,115.0,85.0,98.0,98.0,93.0,93.0,80.0,80.0,80.0,88.0,88.0,76.0,85.0,103.0
57,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,111.0,111.0,95.0,95.0,95.0,95.0,86.0,95.0,86.0,95.0,86.0,86.0,86.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,111.0,111.0,111.0
58,,,,,,,,,67.0,67.0,60.0,67.0,84.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,67.0,67.0,67.0,76.0,62.0,79.0,79.0,,67.0,67.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,87.0,65.0,83.0,99.0,102.0,85.0,80.0,77.0,70.0,81.0,81.0,81.0,72.0,81.0,81.0,72.0,81.0,71.0,71.0,75.0,,75.0
59,,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,159.0,131.0,150.0,143.0,159.0,112.0,107.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,125.0,125.0,112.0,112.0,,100.0,87.0,87.0,87.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,125.0
60,,,,,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,78.0,95.0,87.0,85.0,85.0,,107.0,97.0,107.0,97.0,107.0,97.0,97.0,97.0,97.0,97.0,107.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,107.0,97.0,97.0,,97.0,97.0,97.0,97.0,97.0,97.0,101.0,97.0,101.0,97.0,107.0,97.0,
61,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,135.0,135.0,,155.0,155.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,108.0,,100.0,100.0,125.0
62,,,393.0,393.0,393.0,137.0,120.0,139.0,137.0,130.0,120.0,126.0,130.0,139.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,108.0,146.0,146.0,133.0,133.0,133.0,108.0,117.0,117.0,117.0,117.0,,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,,117.0,,117.0,117.0,108.0,108.0,108.0,108.0,117.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,163.0,146.0,146.0
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,49.0,49.0,65.0,65.0,65.0,65.0,65.0,65.0,56.0,,
64,87.0,83.0,83.0,83.0,83.0,98.0,93.0,93.0,98.0,93.0,98.0,93.0,,98.0,93.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,109.0,109.0,98.0,98.0,93.0,98.0,98.0,98.0,98.0,98.0,,98.0,98.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,98.0,98.0,98.0,98.0,98.0,93.0,104.0,104.0,129.0,114.0,139.0,139.0,154.0
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,93.0,95.0,106.0,,,113.0
67,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,95.0,109.0,105.0,98.0,98.0,94.0,98.0,92.0,98.0,92.0,98.0,92.0,92.0,92.0,92.0,92.0,98.0,89.0,89.0,92.0,92.0,92.0,89.0,102.0,109.0,102.0,99.0,99.0,99.0,102.0,99.0,102.0,102.0,106.0,99.0,153.0,99.0,106.0,109.0,109.0,
70,92.0,92.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,,158.0,158.0,158.0,158.0,158.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,92.0,,92.0
71,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,135.0,150.0,150.0,144.0,149.0,149.0,158.0,,190.0,179.0,158.0,149.0,149.0,149.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,144.0,144.0,149.0,123.0,127.0,102.0,106.0,99.0,106.0,91.0,,91.0,,101.0
72,,,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,110.0,110.0,99.0,99.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,78.0,78.0,78.0,80.0,80.0,78.0,80.0,78.0,80.0,78.0,80.0,78.0,78.0,78.0,78.0,78.0,80.0,75.0,78.0,78.0,78.0,78.0,75.0,78.0,140.0,78.0,78.0,75.0,75.0,78.0,,78.0,78.0,75.0,73.0,75.0,64.0,66.0,70.0,,
78,,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,121.0,155.0,145.0,123.0,123.0,111.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,157.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
79,,,,,,,,,,,,,,,,,,83.0,83.0,83.0,83.0,83.0,83.0,83.0,77.0,92.0,85.0,83.0,83.0,77.0,80.0,77.0,80.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,80.0,77.0,,77.0,80.0
80,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,78.0,95.0,95.0,,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,68.0,68.0,68.0,63.0,63.0,68.0,72.0,72.0,72.0,72.0,72.0,81.0,101.0,85.0,63.0,54.0,
81,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,105.0,119.0,114.0,109.0,109.0,105.0,109.0,102.0,109.0,93.0,99.0,93.0,99.0,93.0,93.0,93.0,99.0,90.0,99.0,102.0,102.0,102.0,99.0,102.0,109.0,102.0,99.0,99.0,99.0,93.0,90.0,93.0,93.0,96.0,90.0,96.0,90.0,96.0,99.0,99.0,99.0
85,65.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,120.0,115.0,85.0,85.0,77.0,85.0,80.0,85.0,80.0,85.0,80.0,80.0,80.0,77.0,80.0,85.0,77.0,77.0,80.0,80.0,80.0,77.0,76.0,81.0,76.0,74.0,74.0,74.0,76.0,74.0,68.0,70.0,70.0,66.0,70.0,56.0,60.0,62.0,65.0,59.0
86,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,98.0,98.0,83.0,83.0,83.0,83.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,52.0,
87,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,100.0,100.0,92.0,100.0,91.0,100.0,91.0,100.0,91.0,91.0,91.0,91.0,91.0,100.0,91.0,77.0,77.0,77.0,77.0,86.0,86.0,95.0,77.0,77.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,71.0,69.0,80.0,,80.0
89,,,,,,,,,,,,,,,,,,,,,,,,,291.0,89.0,85.0,80.0,80.0,77.0,80.0,75.0,80.0,75.0,148.0,139.0,147.0,181.0,190.0,190.0,202.0,159.0,159.0,164.0,164.0,164.0,177.0,182.0,194.0,182.0,177.0,177.0,186.0,192.0,186.0,192.0,192.0,198.0,186.0,198.0,149.0,225.0,139.0,,
90,,,,,,,,,,,,,,,,,,,,,,,,74.0,74.0,78.0,78.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,54.0,54.0,54.0,54.0,51.0
92,187.0,187.0,187.0,187.0,187.0,187.0,187.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,266.0,245.0,313.0,288.0,251.0,251.0,245.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0
93,94.0,94.0,94.0,94.0,94.0,94.0,94.0,105.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,105.0,105.0,105.0,105.0,89.0,95.0,95.0,80.0,91.0,95.0,91.0,80.0,80.0,,80.0,76.0,80.0,76.0,80.0,89.0,89.0,76.0,76.0,89.0,95.0,86.0,73.0,76.0,76.0,76.0,86.0,76.0,81.0,76.0,86.0,77.0,77.0,72.0,70.0,85.0,74.0,74.0,86.0,66.0,62.0,66.0,68.0,,
94,81.0,81.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,89.0,89.0,89.0,89.0,89.0,89.0,93.0,93.0,93.0,93.0,95.0,95.0,95.0,91.0,91.0,105.0,114.0,95.0,99.0,,99.0,93.0,99.0,104.0,107.0,102.0,109.0,102.0,110.0,110.0,104.0,95.0,95.0,98.0,98.0,98.0,95.0,98.0,104.0,98.0,95.0,95.0,90.0,93.0,90.0,96.0,96.0,99.0,93.0,99.0,93.0,99.0,86.0,,95.0
95,,,,,,,,,,83.0,83.0,83.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,83.0,80.0,,88.0,84.0,84.0,79.0,84.0,71.0,75.0,,71.0,71.0,74.0,74.0,79.0,72.0,72.0,74.0,74.0,65.0,63.0,65.0,69.0,65.0,63.0,63.0,66.0,68.0,76.0,78.0,78.0,70.0,66.0,70.0,66.0,,72.0,,
96,,1.004,1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,84.0,94.0,90.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,85.0,85.0,85.0,85.0,80.0,80.0,80.0,80.0,,80.0
99,89.0,89.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,114.0,114.0,114.0,114.0,114.0,114.0,82.0,82.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.0,132.0,127.0,,120.0,115.0,120.0,113.0,120.0,109.0,109.0,102.0,102.0,102.0,102.0,102.0,109.0,99.0,99.0,85.0,85.0,85.0,82.0,85.0,90.0,85.0,82.0,82.0,82.0,85.0,82.0,85.0,87.0,87.0,82.0,87.0,76.0,74.0,76.0,,76.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,79.0,,,,,,,,,,,,,,,,,,,,,69.0,69.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,,94.0,,64.0,,,54.0
101,87.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,78.0,91.0,87.0,77.0,82.0,,80.0,74.0,82.0,74.0,76.0,69.0,83.0,81.0,91.0,94.0,107.0,91.0,91.0,87.0,119.0,119.0,81.0,81.0,92.0,90.0,73.0,88.0,77.0,76.0,73.0,81.0,73.0,73.0,75.0,72.0,75.0,72.0,80.0,72.0,66.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,72.0,72.0,72.0,72.0,81.0,77.0,,58.0
105,,148.0,148.0,148.0,148.0,155.0,148.0,148.0,155.0,148.0,148.0,155.0,148.0,207.0,197.0,153.0,153.0,160.0,131.0,131.0,146.0,168.0,150.0,146.0,131.0,146.0,146.0,155.0,160.0,160.0,124.0,150.0,142.0,142.0,159.0,150.0,159.0,150.0,142.0,142.0,142.0,142.0,194.0,194.0,194.0,268.0,268.0,160.0,150.0,159.0,139.0,188.0,180.0,150.0,150.0,171.0,171.0,150.0,152.0,160.0,142.0,133.0,156.0,156.0,156.0
106,152.0,171.0,171.0,171.0,171.0,171.0,171.0,169.0,171.0,171.0,171.0,167.0,130.0,171.0,164.0,170.0,170.0,136.0,130.0,130.0,152.0,149.0,155.0,168.0,168.0,188.0,168.0,143.0,147.0,163.0,133.0,133.0,133.0,133.0,137.0,137.0,133.0,138.0,135.0,137.0,134.0,135.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,143.0,168.0,145.0,163.0,217.0,161.0
107,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,104.0,104.0,88.0,88.0,102.0,129.0,88.0,88.0,103.0,103.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,102.0,104.0,104.0,72.0
108,,,,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,78.0,89.0,92.0,92.0,99.0,94.0,87.0,98.0,104.0,90.0,83.0,83.0,89.0,91.0,91.0,110.0,98.0,98.0,98.0,94.0,94.0,94.0,94.0,91.0,91.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,76.0,76.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,85.0,80.0,
109,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,95.0,95.0,95.0,95.0,99.0,102.0,,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,72.0,67.0,67.0,,62.0,,70.0
110,,,70.0,70.0,70.0,73.0,70.0,73.0,70.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,70.0,73.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,100.0,100.0,94.0,94.0,91.0,94.0,91.0,94.0,91.0,94.0,91.0,91.0,87.0,91.0,91.0,94.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,91.0,91.0,89.0,89.0,91.0,89.0,91.0,89.0,84.0,81.0,69.0,67.0,64.0,80.0,68.0,
111,247.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,159.0,159.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,148.0,148.0,148.0,148.0,148.0,157.0,157.0,141.0,141.0,141.0,150.0,150.0,150.0,150.0,150.0,150.0,158.0,158.0,,179.0
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,76.0,,,,,,,,,,,,64.0,64.0,
113,156.0,156.0,156.0,156.0,177.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,144.0,144.0,144.0,144.0,161.0,161.0,129.0,154.0,172.0,165.0,165.0,165.0,129.0,129.0,129.0,129.0,129.0,129.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,,140.0,140.0,150.0
114,,,,,,,,,,,,,,,,,,,,,,,,,114.0,114.0,114.0,,114.0,114.0,114.0,114.0,114.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,77.0
115,,,,,,,,,,,,,,,,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,95.0,95.0,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,75.0,75.0,93.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,62.0,62.0,62.0,62.0,53.0,53.0,53.0,53.0
