57,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,88.0,88.0,88.0,,88.0,88.0,80.0,88.0,80.0,81.0,81.0,80.0,80.0,80.0,,80.0,88.0,80.0,80.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,104.0,104.0,104.0
58,,,,,,,,,,64.0,64.0,64.0,64.0,81.0,64.0,64.0,64.0,64.0,64.0,64.0,69.0,72.0,64.0,72.0,59.0,69.0,75.0,64.0,64.0,,64.0,64.0,59.0,64.0,64.0,64.0,64.0,64.0,64.0,76.0,76.0,76.0,76.0,76.0,67.0,67.0,67.0,76.0,81.0,81.0,81.0,72.0,72.0,72.0,51.0,69.0,85.0,80.0,80.0,82.0,77.0,78.0,73.0,78.0,81.0,79.0,79.0,67.0
59,,169.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,112.0,112.0,,107.0,107.0,112.0,112.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,135.0,108.0,108.0,108.0,95.0,117.0,100.0,100.0,100.0,87.0,87.0,87.0,87.0,87.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,125.0
60,,,,,,,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,89.0,85.0,85.0,78.0,78.0,95.0,78.0,77.0,80.0,81.0,82.0,82.0,78.0,89.0,89.0,81.0,82.0,82.0,81.0,81.0,102.0,102.0,102.0,112.0,102.0,102.0,102.0,102.0,102.0,112.0,102.0,102.0,112.0,102.0,102.0,112.0,102.0,102.0,102.0,105.0,102.0,105.0,102.0,102.0,102.0,102.0,102.0
61,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,129.0,129.0,122.0,146.0,117.0,163.0,,155.0,155.0,108.0,108.0,100.0,100.0,100.0,100.0,100.0,105.0,105.0,105.0,,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,125.0
62,,,413.0,393.0,393.0,393.0,153.0,146.0,153.0,146.0,153.0,146.0,153.0,146.0,146.0,146.0,138.0,145.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,152.0,156.0,143.0,143.0,,138.0,138.0,138.0,133.0,108.0,146.0,108.0,108.0,108.0,108.0,108.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,146.0,146.0,146.0
63,,,,,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,112.0,90.0,,,,73.0,55.0,73.0,73.0,55.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,65.0,65.0,65.0,65.0,65.0,49.0,49.0,73.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,73.0,73.0,73.0,73.0,55.0,55.0
64,87.0,83.0,87.0,83.0,83.0,83.0,98.0,93.0,98.0,93.0,98.0,93.0,98.0,98.0,93.0,93.0,93.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,109.0,98.0,98.0,98.0,98.0,98.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,102.0,124.0,124.0,124.0,124.0,109.0,104.0,99.0
65,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,64.0,64.0,79.0,81.0,81.0,81.0,91.0,78.0,78.0,,87.0,87.0,87.0,87.0,79.0,87.0,81.0,92.0,99.0,109.0,109.0,109.0,,115.0,122.0,115.0,115.0,117.0,111.0,111.0,118.0,107.0,107.0,104.0,98.0,80.0,88.0,83.0,73.0,76.0,74.0,76.0,76.0,81.0,98.0,104.0,115.0,75.0
67,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,95.0,94.0,109.0,94.0,89.0,92.0,89.0,94.0,94.0,94.0,89.0,98.0,92.0,94.0,94.0,92.0,92.0,92.0,92.0,92.0,98.0,92.0,92.0,92.0,102.0,102.0,109.0,99.0,99.0,109.0,102.0,99.0,109.0,102.0,102.0,106.0,99.0,106.0,99.0,106.0,59.0,61.0,61.0,55.0
70,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,114.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
71,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,91.0,77.0,77.0,77.0,77.0,73.0,73.0,66.0,74.0,77.0,77.0,78.0,78.0,89.0,97.0,97.0,97.0,97.0,104.0,97.0,97.0,104.0,104.0,104.0,104.0,104.0,104.0,108.0,108.0,108.0,108.0,108.0,99.0,99.0,99.0,96.0,90.0,83.0,83.0,82.0,82.0,77.0
72,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,90.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,78.0,78.0,80.0,78.0,73.0,75.0,73.0,78.0,78.0,78.0,78.0,80.0,78.0,78.0,78.0,78.0,75.0,73.0,78.0,78.0,80.0,78.0,78.0,78.0,78.0,78.0,80.0,75.0,78.0,80.0,78.0,75.0,80.0,78.0,78.0,75.0,73.0,66.0,64.0,66.0,66.0,64.0,64.0,70.0
78,,,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,137.0,149.0,175.0,149.0,149.0,,149.0,105.0,115.0,103.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
79,,,,,,,,,,,,,,,,,,,83.0,83.0,83.0,83.0,83.0,83.0,77.0,77.0,92.0,77.0,76.0,78.0,76.0,,78.0,78.0,85.0,80.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,80.0,77.0,76.0,78.0,76.0,76.0,76.0,78.0,76.0,78.0,76.0,76.0,84.0,84.0,99.0
80,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,74.0,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,72.0,72.0,72.0,72.0,68.0,68.0,68.0,59.0,59.0,59.0,59.0,54.0,69.0
81,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,105.0,105.0,119.0,105.0,99.0,102.0,99.0,105.0,105.0,105.0,99.0,109.0,102.0,105.0,105.0,102.0,102.0,102.0,102.0,102.0,109.0,102.0,102.0,102.0,102.0,102.0,109.0,99.0,99.0,109.0,102.0,99.0,109.0,102.0,102.0,106.0,99.0,106.0,99.0,106.0,106.0,99.0,99.0,99.0
85,,65.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,85.0,78.0,74.0,76.0,74.0,78.0,78.0,73.0,69.0,76.0,71.0,73.0,73.0,68.0,71.0,71.0,71.0,71.0,76.0,71.0,71.0,71.0,71.0,71.0,76.0,69.0,69.0,67.0,63.0,61.0,67.0,54.0,54.0,51.0,52.0,55.0,52.0,55.0,55.0,57.0,55.0,45.0
86,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,72.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,70.0,56.0,61.0
87,,,85.0,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,70.0,70.0,85.0,70.0,69.0,,69.0,70.0,70.0,70.0,69.0,76.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,76.0,69.0,69.0,77.0,77.0,77.0,85.0,77.0,77.0,85.0,77.0,77.0,85.0,77.0,72.0,72.0,74.0,69.0,71.0,69.0,69.0,72.0,72.0,79.0
89,,,,,,,,,,,,,,,,,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,90.0,90.0,129.0,111.0,106.0,,106.0,103.0,103.0,111.0,106.0,116.0,151.0,155.0,155.0,139.0,139.0,139.0,139.0,139.0,148.0,139.0,139.0,154.0,154.0,154.0,164.0,140.0,124.0,136.0,128.0,124.0,136.0,128.0,128.0,132.0,124.0,91.0,86.0,91.0,91.0,85.0,85.0,85.0
90,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,69.0,69.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,69.0,69.0,59.0,53.0,53.0
92,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,266.0,245.0,245.0,313.0,245.0,242.0,,242.0,245.0,251.0,251.0,296.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0
93,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,105.0,105.0,105.0,105.0,105.0,80.0,80.0,77.0,77.0,95.0,77.0,73.0,89.0,86.0,77.0,77.0,91.0,73.0,95.0,89.0,91.0,77.0,76.0,76.0,76.0,89.0,89.0,95.0,81.0,76.0,76.0,76.0,89.0,95.0,86.0,73.0,81.0,76.0,73.0,95.0,76.0,76.0,78.0,86.0,66.0,62.0,87.0,66.0,68.0,68.0,84.0
94,,,,,,,,,,,,,,,,,,,,,,109.0,86.0,86.0,86.0,84.0,105.0,86.0,86.0,86.0,81.0,81.0,83.0,83.0,81.0,81.0,81.0,75.0,79.0,,81.0,81.0,,81.0,,,81.0,81.0,98.0,98.0,105.0,96.0,96.0,105.0,99.0,96.0,87.0,82.0,79.0,81.0,76.0,81.0,76.0,80.0,80.0,82.0,82.0,82.0
95,,,,,,,,,,,74.0,74.0,74.0,93.0,93.0,93.0,93.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,84.0,84.0,104.0,84.0,80.0,,80.0,84.0,90.0,90.0,68.0,75.0,71.0,72.0,62.0,65.0,65.0,65.0,65.0,65.0,69.0,65.0,65.0,65.0,65.0,65.0,69.0,63.0,63.0,79.0,78.0,66.0,72.0,68.0,87.0,81.0,76.0,81.0,76.0,81.0,81.0,72.0,72.0,72.0
96,1.004,1.004,1.004,1.004,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,70.0,58.0,55.0,,55.0,77.0,77.0,77.0,95.0,104.0,98.0,100.0,100.0,98.0,98.0,113.0,113.0,71.0,75.0,71.0,71.0,,,,,,,,,108.0,119.0,112.0,112.0,115.0,108.0,115.0,108.0,115.0,115.0,60.0,60.0,60.0
97,,,,,,,,,,,,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,84.0,84.0,94.0,84.0,80.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,87.0,104.0,104.0,104.0,87.0,98.0,87.0,98.0,98.0,98.0,98.0,88.0,88.0,88.0,88.0,83.0,83.0,80.0,80.0,80.0
99,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,114.0,114.0,114.0,114.0,114.0,114.0,103.0,103.0,109.0,109.0,109.0,109.0,109.0,109.0,105.0,105.0,120.0,105.0,99.0,102.0,99.0,,105.0,105.0,99.0,109.0,102.0,105.0,105.0,108.0,108.0,108.0,,108.0,114.0,108.0,108.0,108.0,108.0,108.0,114.0,104.0,104.0,114.0,108.0,104.0,114.0,108.0,108.0,111.0,104.0,111.0,104.0,111.0,111.0,114.0,114.0,114.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,,,,,,,,
101,77.0,77.0,75.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,80.0,84.0,93.0,93.0,70.0,81.0,78.0,83.0,83.0,75.0,77.0,77.0,76.0,74.0,74.0,68.0,68.0,83.0,81.0,81.0,84.0,76.0,70.0,67.0,67.0,71.0,73.0,59.0,60.0,71.0,65.0,65.0,71.0,73.0,65.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0
104,,,,,,,,87.0,87.0,87.0,87.0,70.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,78.0,72.0,60.0
105,,176.0,185.0,176.0,176.0,176.0,185.0,176.0,185.0,176.0,185.0,176.0,185.0,185.0,188.0,188.0,146.0,146.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,167.0,117.0,117.0,117.0,117.0,482.0,117.0,117.0,117.0,117.0,142.0,142.0,142.0,142.0,150.0,150.0,,150.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,167.0,133.0,133.0,133.0,159.0,150.0,150.0,151.0,142.0,142.0,142.0,156.0,156.0,156.0
106,233.0,233.0,250.0,250.0,250.0,250.0,229.0,226.0,207.0,199.0,177.0,167.0,,170.0,173.0,170.0,150.0,150.0,163.0,171.0,171.0,135.0,135.0,152.0,152.0,152.0,169.0,135.0,135.0,135.0,135.0,135.0,152.0,152.0,152.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
107,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,120.0,120.0,120.0,97.0,114.0,97.0,102.0,102.0,102.0,,102.0,102.0,143.0,143.0,143.0,143.0,143.0,171.0,171.0,171.0,171.0,171.0,171.0,222.0,222.0,222.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,141.0,141.0,141.0
108,,,,,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,81.0,76.0,76.0,76.0,79.0,79.0,79.0,96.0,91.0,79.0,70.0,92.0,76.0,76.0,76.0,76.0,,72.0,65.0,72.0,72.0,79.0,79.0,79.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,75.0,75.0,75.0,75.0,75.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,80.0,80.0,84.0
109,,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,62.0,62.0,62.0,59.0,59.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,45.0,52.0,52.0,52.0,52.0,52.0,52.0,43.0
