55,,,,,,,,,,,,,,97.0,93.0,93.0,97.0,97.0,114.0,114.0,125.0,125.0,114.0,105.0,105.0,105.0,105.0,105.0,108.0,114.0,111.0,,,105.0,105.0,105.0,104.0,105.0,105.0,104.0,104.0,104.0,104.0,104.0,,114.0,104.0,104.0,104.0,98.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,114.0,104.0,109.0,113.0,109.0,109.0,114.0,114.0,125.0
56,121.0,121.0,121.0,121.0,121.0,121.0,121.0,97.0,97.0,97.0,,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,121.0,97.0,97.0,97.0,85.0,92.0,115.0,87.0,87.0,92.0,,87.0,92.0,92.0,87.0,92.0,92.0,87.0,109.0,109.0,93.0,93.0,76.0,76.0,76.0,76.0,93.0,93.0,93.0,73.0,73.0,73.0,73.0,88.0,88.0,88.0,73.0,76.0,76.0,76.0,88.0,88.0,88.0,103.0,76.0,76.0,76.0
57,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,132.0,112.0,112.0,112.0,,112.0,132.0,112.0,112.0,95.0,88.0,,88.0,88.0,88.0,81.0,81.0,80.0,81.0,81.0,80.0,80.0,80.0,80.0,80.0,,88.0,80.0,80.0,88.0,88.0,88.0,88.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0
58,,,,,,,,,,64.0,64.0,64.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,75.0,72.0,72.0,45.0,66.0,59.0,69.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,64.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,47.0,65.0,79.0,77.0,77.0,72.0,77.0,73.0,79.0,79.0,79.0
59,,169.0,152.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,139.0,139.0,146.0,139.0,139.0,146.0,146.0,108.0,135.0,108.0,108.0,108.0,108.0,108.0,135.0,108.0,108.0,108.0,108.0,95.0,,117.0,123.0,135.0,108.0,95.0,95.0,95.0,95.0,95.0,95.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,135.0
60,,,,,,,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,110.0,85.0,85.0,85.0,78.0,78.0,87.0,78.0,78.0,80.0,85.0,,,85.0,78.0,78.0,99.0,97.0,99.0,99.0,97.0,97.0,97.0,97.0,,97.0,107.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,107.0,97.0,97.0,101.0,97.0,97.0,97.0,97.0,97.0
61,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,156.0,133.0,133.0,133.0,119.0,116.0,152.0,117.0,163.0,163.0,163.0,155.0,,155.0,108.0,108.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,131.0
62,,,413.0,413.0,413.0,413.0,413.0,129.0,129.0,135.0,129.0,129.0,135.0,129.0,135.0,122.0,128.0,128.0,128.0,156.0,128.0,128.0,128.0,103.0,143.0,167.0,133.0,133.0,133.0,133.0,133.0,133.0,,127.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,,103.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,146.0,146.0,146.0
63,,,,,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,90.0,90.0,112.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,839.0,98.0,98.0,98.0,98.0,98.0,90.0,90.0,90.0,81.0,98.0,98.0,74.0,80.0,,109.0,92.0,101.0,101.0,101.0,92.0,101.0,81.0,56.0,,,
64,87.0,87.0,87.0,83.0,87.0,87.0,87.0,93.0,93.0,93.0,98.0,,93.0,98.0,93.0,93.0,98.0,98.0,98.0,109.0,98.0,98.0,98.0,98.0,98.0,109.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,87.0,87.0,87.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,83.0,83.0,83.0,83.0,83.0,79.0,79.0,79.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,89.0,89.0,89.0
65,,,,,,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,72.0,66.0,70.0,78.0,78.0,78.0,87.0,75.0,87.0,87.0,87.0,103.0,103.0,103.0,103.0,94.0,71.0,69.0,67.0,74.0,75.0,75.0,75.0,80.0,75.0,76.0,81.0,76.0,78.0,79.0,66.0,66.0,68.0,78.0,78.0,76.0,76.0,61.0,67.0,65.0,90.0,61.0,74.0,65.0,102.0,114.0,125.0
67,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,107.0,96.0,96.0,96.0,92.0,95.0,105.0,94.0,,92.0,98.0,95.0,94.0,98.0,94.0,94.0,94.0,92.0,94.0,94.0,92.0,92.0,92.0,92.0,92.0,92.0,98.0,102.0,102.0,99.0,99.0,99.0,102.0,102.0,102.0,99.0,99.0,99.0,109.0,106.0,106.0,99.0,106.0,106.0,109.0,109.0,
70,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,114.0,92.0,92.0,92.0,92.0,92.0,114.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,89.0,89.0,89.0,74.0,74.0,74.0,74.0
71,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,91.0,82.0,82.0,82.0,,82.0,91.0,82.0,82.0,82.0,77.0,77.0,77.0,77.0,70.0,74.0,78.0,81.0,95.0,95.0,93.0,93.0,97.0,97.0,97.0,,104.0,97.0,101.0,108.0,108.0,108.0,108.0,108.0,108.0,125.0,125.0,125.0,125.0,125.0,116.0,116.0,116.0,92.0,94.0,94.0,94.0
72,,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,105.0,95.0,95.0,95.0,,95.0,100.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,108.0,108.0,108.0,108.0,108.0,108.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,78.0,78.0,78.0,78.0,75.0,80.0,78.0,78.0,80.0,78.0,102.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,80.0,78.0,102.0,75.0,75.0,75.0,78.0,78.0,78.0,78.0,78.0,75.0,80.0,75.0,75.0,73.0,75.0,66.0,70.0,70.0,70.0
78,,,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,135.0,115.0,115.0,115.0,132.0,132.0,155.0,132.0,,132.0,132.0,132.0,132.0,,119.0,121.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,,123.0,123.0,123.0,123.0,123.0,123.0,123.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
79,,,,,,,,,,,,,,,,,,,83.0,92.0,83.0,83.0,83.0,,77.0,85.0,77.0,77.0,78.0,,81.0,77.0,83.0,78.0,78.0,78.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,76.0,78.0,76.0,76.0,78.0,76.0,76.0,76.0,76.0,78.0
80,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,74.0,63.0,63.0,63.0,61.0,63.0,74.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,68.0,68.0,68.0,63.0,59.0,54.0,54.0,54.0,54.0,64.0
81,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,119.0,109.0,109.0,109.0,105.0,105.0,114.0,105.0,105.0,102.0,109.0,106.0,105.0,109.0,105.0,105.0,105.0,102.0,105.0,105.0,102.0,102.0,102.0,102.0,102.0,,109.0,102.0,102.0,99.0,99.0,99.0,102.0,102.0,102.0,99.0,99.0,99.0,109.0,,106.0,99.0,106.0,106.0,109.0,109.0,109.0
85,,65.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,73.0,,71.0,76.0,74.0,73.0,76.0,58.0,64.0,64.0,63.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,,67.0,63.0,63.0,61.0,61.0,61.0,63.0,63.0,63.0,55.0,55.0,55.0,60.0,55.0,55.0,52.0,55.0,55.0,57.0,57.0,54.0
86,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,72.0,61.0,61.0,61.0,,61.0,72.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,74.0,74.0,65.0,65.0,65.0,77.0
87,,,85.0,85.0,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,85.0,76.0,76.0,76.0,70.0,70.0,78.0,70.0,70.0,71.0,76.0,74.0,70.0,76.0,70.0,70.0,70.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,,85.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,85.0,77.0,72.0,74.0,72.0,72.0,75.0,75.0,83.0
89,,,,,,,,,,,,,,,,67.0,67.0,67.0,67.0,150.0,76.0,76.0,94.0,90.0,93.0,154.0,73.0,73.0,71.0,76.0,73.0,,76.0,73.0,73.0,73.0,80.0,81.0,81.0,80.0,85.0,85.0,85.0,85.0,85.0,101.0,95.0,95.0,92.0,93.0,93.0,96.0,81.0,60.0,58.0,58.0,58.0,178.0,173.0,173.0,,,62.0,58.0,58.0,160.0
90,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,69.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,45.0,42.0,42.0
92,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,348.0,296.0,296.0,296.0,,245.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,147.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,105.0,105.0,105.0,71.0,80.0,95.0,77.0,77.0,91.0,77.0,77.0,76.0,80.0,78.0,77.0,,77.0,77.0,77.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,,89.0,95.0,81.0,76.0,73.0,73.0,86.0,89.0,89.0,76.0,73.0,73.0,73.0,84.0,78.0,70.0,66.0,92.0,66.0,68.0,90.0,68.0
94,81.0,81.0,81.0,81.0,101.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,86.0,86.0,86.0,95.0,86.0,86.0,86.0,,78.0,100.0,81.0,81.0,81.0,81.0,77.0,77.0,,81.0,75.0,77.0,78.0,76.0,76.0,78.0,79.0,79.0,79.0,79.0,79.0,84.0,79.0,81.0,78.0,78.0,78.0,81.0,81.0,81.0,78.0,78.0,78.0,86.0,83.0,83.0,78.0,81.0,81.0,81.0,81.0,81.0
95,,,,,,,,,,,,74.0,74.0,93.0,93.0,93.0,93.0,88.0,88.0,104.0,88.0,88.0,88.0,84.0,84.0,100.0,84.0,84.0,83.0,88.0,85.0,84.0,,90.0,90.0,72.0,71.0,76.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,65.0,65.0,63.0,63.0,63.0,65.0,68.0,68.0,76.0,76.0,66.0,72.0,90.0,90.0,66.0,70.0,70.0,72.0,72.0,83.0
96,1.004,1.004,1.004,1.004,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,60.0,60.0,58.0,58.0,67.0,58.0,58.0,56.0,60.0,58.0,67.0,,67.0,67.0,67.0,66.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,,70.0,66.0,66.0,64.0,64.0,64.0,66.0,66.0,66.0,64.0,64.0,64.0,70.0,68.0,68.0,64.0,68.0,68.0,104.0,80.0,60.0
97,,,,,,,,,,,,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,94.0,88.0,88.0,88.0,,84.0,90.0,84.0,84.0,83.0,88.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,85.0,85.0,85.0,85.0,83.0,83.0
99,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,93.0,93.0,93.0,104.0,104.0,98.0,98.0,98.0,109.0,120.0,109.0,109.0,109.0,105.0,105.0,115.0,105.0,105.0,102.0,109.0,106.0,,109.0,105.0,105.0,105.0,102.0,105.0,105.0,102.0,102.0,102.0,102.0,102.0,102.0,109.0,102.0,102.0,88.0,88.0,88.0,91.0,91.0,91.0,82.0,82.0,82.0,90.0,87.0,87.0,82.0,87.0,87.0,97.0,97.0,97.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,89.0,,,,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,,75.0,75.0,75.0,75.0,75.0,75.0,70.0,70.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,54.0,54.0,54.0,
101,77.0,77.0,77.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,81.0,72.0,72.0,72.0,84.0,80.0,89.0,87.0,87.0,73.0,84.0,79.0,,76.0,68.0,75.0,74.0,70.0,74.0,77.0,70.0,68.0,68.0,68.0,,68.0,77.0,70.0,65.0,65.0,70.0,78.0,73.0,57.0,70.0,75.0,77.0,73.0,81.0,73.0,65.0,67.0,56.0,56.0,63.0,66.0,56.0
104,,,,,,,,87.0,87.0,87.0,87.0,70.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,81.0,77.0,77.0,86.0,,95.0,99.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,83.0,83.0,83.0,83.0,83.0,83.0,78.0,78.0,78.0,78.0,101.0,101.0,101.0,101.0,88.0,88.0,78.0,78.0,78.0,78.0,91.0,88.0,91.0
105,,185.0,185.0,185.0,185.0,185.0,185.0,176.0,185.0,185.0,185.0,185.0,176.0,178.0,170.0,169.0,139.0,124.0,124.0,177.0,124.0,124.0,139.0,124.0,124.0,177.0,117.0,131.0,150.0,,148.0,117.0,117.0,117.0,117.0,117.0,142.0,142.0,142.0,142.0,142.0,150.0,150.0,150.0,,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,169.0,151.0,151.0,188.0,177.0,177.0,177.0
106,201.0,202.0,210.0,231.0,231.0,231.0,231.0,180.0,165.0,154.0,151.0,144.0,141.0,144.0,143.0,145.0,135.0,130.0,153.0,170.0,142.0,126.0,126.0,,141.0,156.0,125.0,125.0,125.0,125.0,125.0,125.0,141.0,141.0,141.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,118.0,130.0,129.0,128.0,128.0,129.0
107,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,88.0,88.0,102.0,106.0,104.0,88.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,141.0,141.0,141.0
108,,,,,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,94.0,82.0,82.0,82.0,82.0,95.0,85.0,85.0,94.0,82.0,78.0,98.0,87.0,87.0,87.0,,,80.0,,69.0,71.0,86.0,92.0,92.0,92.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,88.0,98.0,98.0,88.0,98.0,95.0,94.0,86.0,86.0,88.0
109,,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0,76.0,76.0,76.0,,76.0,80.0,76.0,76.0,76.0,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,62.0,76.0,76.0,56.0,56.0,50.0,60.0,52.0,52.0,52.0,52.0,52.0,48.0,48.0,56.0,56.0,59.0
110,,,,68.0,68.0,71.0,68.0,68.0,71.0,68.0,71.0,71.0,68.0,71.0,68.0,68.0,71.0,71.0,71.0,77.0,71.0,71.0,71.0,71.0,71.0,77.0,71.0,71.0,71.0,,,,71.0,69.0,69.0,69.0,69.0,69.0,69.0,65.0,69.0,69.0,69.0,69.0,,71.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,88.0,90.0,68.0,64.0,64.0,62.0,54.0,54.0,89.0,72.0,61.0
111,247.0,247.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,199.0,174.0,174.0,174.0,174.0,174.0,199.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,140.0,131.0,131.0,131.0,131.0,131.0,131.0,157.0,157.0,157.0,157.0,157.0,174.0,184.0,158.0,158.0,179.0
