58,,,,,,,,,,67.0,67.0,67.0,67.0,84.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,62.0,119.0,79.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,71.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,,81.0,81.0,81.0,81.0,81.0,81.0,81.0,72.0,72.0,68.0,51.0,77.0,85.0,80.0,80.0,95.0,88.0,73.0,73.0,81.0,75.0,79.0,67.0,89.0
59,,169.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,112.0,,112.0,112.0,112.0,112.0,108.0,108.0,108.0,108.0,108.0,129.0,135.0,108.0,108.0,95.0,,117.0,100.0,100.0,100.0,100.0,100.0,87.0,87.0,83.0,87.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,125.0
60,,,,,,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,89.0,85.0,90.0,110.0,110.0,,107.0,101.0,99.0,107.0,99.0,99.0,99.0,99.0,116.0,116.0,106.0,116.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,116.0,106.0,106.0,106.0,106.0,106.0,116.0,106.0,106.0,116.0,106.0,109.0,133.0,133.0,133.0,106.0,106.0,106.0
61,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,146.0,146.0,163.0,163.0,155.0,155.0,155.0,108.0,108.0,108.0,108.0,100.0,100.0,100.0,100.0,100.0,108.0,108.0,,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,135.0
62,,,413.0,393.0,413.0,413.0,126.0,120.0,120.0,126.0,120.0,126.0,126.0,126.0,126.0,120.0,120.0,120.0,120.0,120.0,120.0,130.0,124.0,128.0,156.0,146.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,108.0,108.0,108.0,108.0,108.0,103.0,108.0,108.0,,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,103.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,117.0,156.0,156.0,156.0
63,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,112.0,112.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,61.0,,
64,83.0,87.0,87.0,83.0,87.0,87.0,93.0,93.0,93.0,98.0,93.0,93.0,93.0,93.0,98.0,98.0,98.0,98.0,98.0,102.0,102.0,102.0,102.0,102.0,114.0,114.0,102.0,102.0,102.0,,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,,102.0,102.0,102.0,102.0,102.0,102.0,93.0,93.0,93.0,93.0,89.0,93.0,89.0,89.0,89.0,89.0,84.0,93.0,102.0,119.0,119.0,119.0,104.0,,94.0,94.0
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,90.0,75.0,75.0
67,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,95.0,109.0,109.0,94.0,98.0,92.0,,98.0,94.0,94.0,94.0,94.0,89.0,98.0,92.0,98.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,102.0,109.0,99.0,102.0,102.0,102.0,99.0,109.0,102.0,102.0,109.0,106.0,99.0,99.0,56.0,56.0,59.0,61.0,
70,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,92.0,92.0
71,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,101.0,96.0,82.0,82.0,82.0,82.0,77.0,70.0,70.0,82.0,78.0,78.0,86.0,81.0,86.0,81.0,,81.0,81.0,86.0,81.0,81.0,86.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,112.0,99.0,112.0,103.0,103.0,100.0,94.0,94.0,94.0,94.0,92.0,94.0,86.0
72,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,100.0,,90.0,90.0,90.0,90.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,120.0,120.0,120.0,120.0,105.0,105.0,105.0
74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,80.0,80.0,78.0,80.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,73.0,73.0,73.0,75.0,73.0,80.0
78,,,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,111.0,145.0,145.0,123.0,123.0,123.0,123.0,111.0,111.0,111.0,93.0,145.0,132.0,132.0,132.0,132.0,132.0,132.0,,,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,155.0,195.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
79,,,,,,,,,,,,,,,,,,,83.0,83.0,83.0,83.0,83.0,77.0,92.0,92.0,77.0,83.0,78.0,77.0,83.0,78.0,78.0,78.0,78.0,80.0,80.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,77.0,77.0,77.0,80.0,77.0,77.0,80.0,77.0,80.0,80.0,80.0,78.0,76.0,76.0,78.0
80,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,72.0,72.0,85.0,85.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,68.0,63.0,63.0,63.0,59.0,59.0,59.0,68.0,59.0,63.0,69.0
81,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,105.0,119.0,119.0,105.0,109.0,102.0,105.0,109.0,105.0,105.0,105.0,105.0,99.0,109.0,102.0,109.0,102.0,,102.0,102.0,109.0,102.0,102.0,102.0,102.0,102.0,109.0,99.0,102.0,102.0,102.0,99.0,109.0,102.0,102.0,109.0,,99.0,99.0,99.0,90.0,96.0,99.0,99.0
85,65.0,65.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,120.0,82.0,85.0,80.0,82.0,85.0,82.0,82.0,82.0,82.0,85.0,85.0,80.0,85.0,80.0,,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,85.0,77.0,80.0,76.0,76.0,74.0,72.0,68.0,68.0,72.0,,66.0,66.0,66.0,66.0,55.0,55.0,50.0
86,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,79.0,79.0,93.0,93.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,65.0,65.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,61.0
87,,,85.0,85.0,76.0,76.0,76.0,76.0,76.0,76.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,106.0,106.0,106.0,106.0,106.0,98.0,119.0,119.0,,106.0,100.0,98.0,106.0,98.0,98.0,78.0,78.0,77.0,85.0,77.0,85.0,77.0,,,77.0,77.0,77.0,77.0,77.0,86.0,86.0,95.0,86.0,77.0,77.0,77.0,77.0,85.0,72.0,72.0,79.0,69.0,71.0,71.0,71.0,71.0,72.0,72.0,79.0
89,,,,,,,,,,,,,,,,,94.0,94.0,94.0,94.0,94.0,94.0,94.0,90.0,170.0,119.0,,107.0,101.0,,98.0,94.0,94.0,94.0,94.0,89.0,89.0,84.0,89.0,84.0,84.0,84.0,,84.0,84.0,84.0,84.0,93.0,93.0,99.0,97.0,78.0,78.0,78.0,76.0,83.0,78.0,78.0,83.0,81.0,76.0,76.0,76.0,76.0,72.0,75.0,75.0
90,,,,,,,,,,,,,,,,,,,,,,,,74.0,78.0,78.0,74.0,74.0,74.0,,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,52.0,52.0,52.0,52.0,52.0,51.0,39.0
92,107.0,107.0,107.0,107.0,107.0,107.0,107.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,245.0,313.0,313.0,,251.0,250.0,245.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0
93,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,105.0,105.0,105.0,105.0,89.0,105.0,77.0,95.0,95.0,77.0,80.0,76.0,,80.0,77.0,77.0,80.0,77.0,73.0,80.0,76.0,80.0,76.0,76.0,89.0,,89.0,76.0,76.0,76.0,76.0,89.0,95.0,86.0,76.0,76.0,76.0,86.0,81.0,76.0,76.0,95.0,74.0,62.0,82.0,62.0,62.0,66.0,90.0,84.0
94,81.0,81.0,81.0,81.0,92.0,82.0,74.0,86.0,86.0,86.0,86.0,86.0,86.0,,101.0,101.0,101.0,87.0,87.0,87.0,97.0,100.0,100.0,86.0,101.0,95.0,87.0,80.0,80.0,,82.0,82.0,82.0,82.0,75.0,81.0,81.0,78.0,83.0,79.0,79.0,76.0,,81.0,76.0,76.0,76.0,76.0,76.0,85.0,77.0,80.0,80.0,80.0,77.0,85.0,77.0,77.0,82.0,80.0,73.0,73.0,73.0,73.0,78.0,80.0,80.0
95,,,,,,,,,,,83.0,83.0,83.0,93.0,93.0,93.0,93.0,88.0,88.0,88.0,88.0,88.0,88.0,84.0,104.0,104.0,84.0,88.0,83.0,,88.0,90.0,90.0,90.0,90.0,68.0,75.0,71.0,65.0,65.0,,65.0,65.0,69.0,65.0,65.0,65.0,65.0,65.0,69.0,63.0,65.0,74.0,74.0,76.0,83.0,87.0,68.0,72.0,70.0,66.0,66.0,66.0,66.0,70.0,72.0,62.0
96,1.004,1.004,1.004,1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,84.0,94.0,94.0,84.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,93.0,93.0,93.0,93.0,83.0,83.0,80.0,80.0,80.0,86.0
99,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,139.0,139.0,139.0,104.0,104.0,104.0,86.0,86.0,109.0,109.0,109.0,109.0,109.0,105.0,120.0,120.0,105.0,109.0,102.0,105.0,109.0,105.0,105.0,105.0,105.0,99.0,109.0,102.0,109.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,109.0,99.0,102.0,102.0,102.0,99.0,109.0,102.0,102.0,109.0,106.0,99.0,99.0,99.0,99.0,106.0,109.0,90.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,84.0,64.0,64.0,64.0,64.0,64.0,59.0,55.0,55.0,55.0,57.0,57.0,55.0,48.0,
101,87.0,87.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,82.0,82.0,82.0,82.0,82.0,81.0,82.0,78.0,91.0,91.0,91.0,82.0,76.0,78.0,82.0,72.0,79.0,82.0,86.0,100.0,100.0,91.0,109.0,99.0,99.0,,99.0,99.0,99.0,87.0,79.0,73.0,77.0,81.0,73.0,73.0,73.0,73.0,73.0,76.0,70.0,73.0,81.0,73.0,63.0,63.0,63.0,65.0,60.0,60.0,60.0
104,,,,,,,,83.0,83.0,83.0,83.0,62.0,80.0,80.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,88.0,92.0,92.0,,105.0,105.0,105.0,105.0,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,83.0,83.0,83.0,83.0,83.0,83.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,84.0,84.0,84.0,84.0,84.0,72.0,72.0,72.0,66.0,59.0,47.0
105,,153.0,153.0,146.0,153.0,153.0,146.0,146.0,146.0,153.0,146.0,153.0,146.0,153.0,170.0,170.0,139.0,139.0,131.0,131.0,131.0,131.0,131.0,131.0,177.0,146.0,102.0,102.0,102.0,102.0,102.0,109.0,109.0,109.0,109.0,124.0,142.0,142.0,142.0,150.0,150.0,,150.0,133.0,133.0,133.0,142.0,159.0,159.0,167.0,192.0,183.0,192.0,192.0,192.0,192.0,167.0,167.0,167.0,159.0,160.0,160.0,160.0,142.0,159.0,167.0,156.0
106,190.0,190.0,171.0,171.0,171.0,171.0,171.0,171.0,170.0,171.0,166.0,165.0,157.0,119.0,153.0,159.0,146.0,120.0,118.0,128.0,153.0,126.0,138.0,143.0,158.0,156.0,125.0,127.0,128.0,125.0,141.0,141.0,141.0,141.0,141.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,142.0
107,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,103.0,103.0,103.0,114.0,114.0,97.0,102.0,102.0,102.0,102.0,102.0,102.0,103.0,103.0,103.0,103.0,103.0,103.0,131.0,131.0,131.0,131.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,131.0,103.0,103.0,,,,,,146.0,146.0,146.0,146.0,146.0,146.0,172.0,172.0,172.0
108,,,,,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,88.0,88.0,100.0,84.0,99.0,99.0,90.0,90.0,90.0,85.0,80.0,67.0,67.0,70.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,91.0,91.0,91.0,91.0,91.0,90.0,90.0,90.0,90.0,88.0,88.0,88.0,88.0,88.0,88.0,83.0,83.0,83.0,81.0,84.0,84.0,87.0
109,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0,80.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,59.0,59.0,50.0,60.0,60.0,60.0,60.0,60.0,45.0,78.0,78.0,78.0,78.0,52.0,62.0,43.0,43.0
110,,,73.0,70.0,73.0,70.0,73.0,70.0,73.0,73.0,70.0,70.0,70.0,73.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,80.0,80.0,73.0,73.0,73.0,,73.0,71.0,71.0,71.0,71.0,69.0,73.0,71.0,73.0,71.0,,,71.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,69.0,71.0,67.0,65.0,65.0,65.0,65.0,64.0,62.0,68.0
111,247.0,247.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,199.0,159.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,131.0,131.0,131.0,,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,216.0,216.0,216.0,216.0,225.0,235.0,192.0,192.0,192.0,192.0,235.0,192.0,886.0
112,,,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,100.0,100.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,65.0,85.0,85.0,85.0,85.0,85.0,58.0,72.0,65.0,65.0,65.0,65.0,65.0,76.0,76.0,76.0,76.0,76.0,71.0,67.0,67.0
