hotelid,360,350,340,330,320,310,300,290,270,260,250,240,230,220,210,200,190,180,170,160,150,140,130,120,110,90,80,76,72,70,64,60,56,52,50,44,42,36,34,32,30,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,9,8,7,6,5,4,3,2,1,0
35,263.0,263.0,263.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,84.0,88.0,88.0,88.0,88.0,81.0,85.0,85.0,100.0,85.0,93.0,93.0,93.0,,93.0,109.0,109.0,104.0,104.0,97.0,97.0,97.0,88.0,88.0,88.0,97.0,97.0,,97.0,97.0,101.0,93.0,93.0,93.0,101.0,101.0,101.0,101.0,101.0,71.0,101.0,71.0,110.0,93.0,109.0,109.0,119.0,119.0,119.0,119.0,109.0
36,,,,,,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,72.0,80.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,80.0,72.0,72.0,72.0,72.0,,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,80.0,80.0,80.0,80.0,80.0
38,152.0,152.0,152.0,152.0,152.0,152.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,111.0,122.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,116.0,116.0,116.0,116.0,,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,137.0,152.0,152.0,152.0
39,110.0,110.0,110.0,135.0,110.0,110.0,110.0,135.0,110.0,110.0,110.0,135.0,110.0,135.0,110.0,110.0,110.0,135.0,135.0,135.0,135.0,135.0,110.0,110.0,110.0,110.0,109.0,93.0,93.0,110.0,93.0,,93.0,93.0,93.0,93.0,93.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,116.0,116.0,116.0,116.0,116.0,116.0,143.0,116.0,143.0,161.0,161.0,179.0,179.0,179.0
40,97.0,97.0,138.0,138.0,138.0,138.0,138.0,138.0,85.0,85.0,85.0,90.0,90.0,88.0,89.0,87.0,87.0,87.0,87.0,87.0,92.0,87.0,87.0,85.0,80.0,95.0,109.0,85.0,87.0,74.0,74.0,77.0,88.0,88.0,95.0,88.0,88.0,88.0,82.0,89.0,87.0,89.0,89.0,87.0,87.0,95.0,,87.0,95.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,89.0,81.0,73.0,75.0,73.0,79.0,105.0,87.0,90.0,87.0,87.0,87.0
41,50.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,83.0,84.0,84.0,84.0,94.0,84.0,88.0,88.0,88.0,88.0,,74.0,74.0,74.0,74.0,74.0,74.0,62.0,83.0,83.0,83.0,83.0,83.0,,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
42,108.0,115.0,115.0,115.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,116.0
43,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,111.0,111.0,111.0,111.0,118.0,118.0,118.0,118.0,118.0,118.0,120.0,120.0,120.0,120.0,120.0,110.0,110.0,110.0,130.0,110.0,120.0,,138.0,127.0,127.0,127.0,138.0,127.0,127.0,127.0,127.0,138.0,126.0,138.0,126.0,126.0,138.0,138.0,,126.0,138.0,126.0,109.0,109.0,109.0,85.0,98.0,126.0,126.0,138.0,126.0,109.0,113.0,109.0,109.0,126.0,109.0,113.0,109.0,143.0,128.0
44,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,58.0,64.0,58.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,74.0
46,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,95.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,94.0,84.0,74.0,85.0,85.0,85.0
47,319.0,319.0,319.0,319.0,319.0,319.0,319.0,234.0,234.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,168.0,152.0,145.0,170.0,145.0,157.0,153.0,157.0,137.0,,137.0,149.0,137.0,137.0,137.0,137.0,149.0,135.0,175.0,175.0,141.0,141.0,,141.0,141.0,175.0,159.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,185.0,168.0,168.0,174.0,168.0,159.0,159.0,168.0,155.0,168.0,187.0,187.0
48,,,,80.0,80.0,80.0,80.0,80.0,151.0,151.0,,,,,,,,,,,,,,,,,,,,,68.0,66.0,,66.0,68.0,66.0,66.0,66.0,66.0,68.0,64.0,64.0,64.0,64.0,64.0,68.0,64.0,64.0,68.0,64.0,69.0,69.0,69.0,66.0,66.0,69.0,69.0,73.0,66.0,66.0,66.0,71.0,71.0,65.0,65.0,93.0,65.0,,
49,,,,,,,,,,,,,,,,,,93.0,93.0,93.0,93.0,93.0,93.0,86.0,86.0,86.0,96.0,86.0,93.0,,93.0,,86.0,86.0,93.0,82.0,86.0,86.0,86.0,93.0,85.0,93.0,93.0,85.0,85.0,93.0,85.0,85.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,88.0,88.0,88.0,85.0,85.0,85.0,85.0,88.0,85.0,85.0,85.0
53,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,78.0,78.0,78.0,87.0,78.0,109.0,109.0,109.0,,,,,,,,109.0,109.0,109.0,109.0,109.0,109.0,109.0,,109.0,109.0,109.0,95.0,95.0,95.0,95.0,95.0,95.0,121.0,121.0,128.0,101.0,128.0,128.0,,,,106.0,106.0,106.0,106.0,
55,,,,,,,,,,,,,106.0,101.0,106.0,106.0,106.0,106.0,125.0,135.0,135.0,135.0,125.0,115.0,115.0,115.0,115.0,115.0,125.0,,125.0,,115.0,115.0,125.0,115.0,115.0,115.0,115.0,125.0,114.0,125.0,114.0,114.0,114.0,114.0,104.0,104.0,114.0,104.0,104.0,114.0,123.0,123.0,123.0,123.0,123.0,146.0,133.0,133.0,137.0,133.0,133.0,133.0,133.0,137.0,133.0,146.0,146.0
56,121.0,121.0,121.0,121.0,121.0,121.0,121.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,114.0,97.0,97.0,97.0,97.0,97.0,89.0,89.0,92.0,115.0,92.0,92.0,115.0,92.0,,92.0,92.0,92.0,92.0,92.0,92.0,87.0,87.0,87.0,109.0,93.0,93.0,76.0,76.0,76.0,76.0,93.0,93.0,93.0,73.0,73.0,73.0,73.0,88.0,88.0,88.0,73.0,76.0,76.0,88.0,88.0,88.0,103.0,76.0,76.0,76.0,115.0
57,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,132.0,112.0,95.0,88.0,88.0,88.0,88.0,88.0,88.0,81.0,81.0,81.0,81.0,88.0,80.0,88.0,80.0,80.0,80.0,88.0,,80.0,88.0,80.0,80.0,88.0,88.0,88.0,88.0,88.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0
58,,,,,,,,,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,72.0,64.0,72.0,69.0,66.0,59.0,59.0,75.0,64.0,64.0,64.0,64.0,64.0,,59.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,47.0,72.0,72.0,77.0,77.0,77.0,73.0,68.0,77.0,79.0,75.0
59,,169.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,279.0,239.0,250.0,251.0,,226.0,251.0,112.0,108.0,108.0,108.0,108.0,123.0,135.0,135.0,135.0,135.0,156.0,135.0,,95.0,,131.0,125.0,146.0,146.0,146.0,100.0,125.0,146.0,87.0,87.0,87.0,87.0,87.0,100.0,100.0,100.0,114.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,125.0,
60,,,,,,,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,85.0,85.0,85.0,78.0,78.0,78.0,87.0,78.0,85.0,,85.0,78.0,82.0,86.0,112.0,103.0,103.0,103.0,103.0,112.0,102.0,112.0,112.0,102.0,102.0,112.0,102.0,102.0,112.0,112.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,112.0,102.0,102.0,105.0,102.0,102.0,102.0,102.0,105.0,102.0,102.0,102.0
61,,,,,,,,,,,,,,,,,,,,142.0,142.0,142.0,142.0,119.0,119.0,122.0,146.0,163.0,163.0,,155.0,,155.0,108.0,108.0,108.0,108.0,100.0,100.0,100.0,100.0,100.0,105.0,105.0,105.0,105.0,105.0,105.0,100.0,100.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,131.0
62,,,413.0,393.0,393.0,413.0,153.0,146.0,146.0,146.0,153.0,153.0,153.0,119.0,146.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,105.0,143.0,156.0,143.0,143.0,138.0,138.0,138.0,,138.0,138.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,,,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,141.0,141.0,162.0
63,,,,,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,86.0,,,,,,,,,,,,,,,,,,,839.0,98.0,98.0,98.0,98.0,98.0,90.0,90.0,90.0,81.0,98.0,98.0,74.0,80.0,,,,,,,,,,,,,65.0
64,87.0,83.0,87.0,83.0,83.0,87.0,98.0,93.0,98.0,98.0,93.0,98.0,98.0,98.0,93.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,109.0,98.0,98.0,98.0,98.0,,,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,98.0,98.0,98.0,,107.0,107.0,107.0,107.0,107.0,107.0,102.0,102.0,102.0,107.0,107.0,98.0,93.0,93.0,93.0,98.0,114.0,144.0,,,,,109.0
65,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,66.0,66.0,70.0,79.0,79.0,79.0,79.0,85.0,88.0,93.0,97.0,114.0,114.0,114.0,114.0,114.0,108.0,108.0,104.0,104.0,114.0,108.0,120.0,113.0,113.0,113.0,,113.0,113.0,114.0,107.0,107.0,114.0,114.0,110.0,121.0,111.0,111.0,104.0,95.0,71.0,71.0,82.0,82.0,88.0,87.0,82.0,87.0,100.0,90.0
67,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,92.0,92.0,94.0,105.0,94.0,98.0,95.0,98.0,,94.0,94.0,98.0,94.0,94.0,94.0,94.0,98.0,92.0,98.0,92.0,92.0,92.0,,,92.0,98.0,92.0,102.0,102.0,102.0,99.0,99.0,102.0,102.0,109.0,99.0,99.0,99.0,106.0,106.0,106.0,106.0,99.0,106.0,61.0,89.0
