46,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,82.0,82.0,95.0,82.0,82.0,82.0,82.0,82.0,95.0,82.0,95.0,,82.0,82.0,,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,85.0,
47,319.0,319.0,319.0,319.0,319.0,191.0,191.0,191.0,191.0,183.0,183.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,195.0,166.0,166.0,166.0,166.0,152.0,185.0,157.0,170.0,,137.0,137.0,137.0,149.0,135.0,149.0,137.0,137.0,135.0,135.0,135.0,135.0,141.0,141.0,141.0,155.0,155.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,146.0,141.0,146.0,141.0,155.0,141.0,141.0,141.0,141.0
48,,,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,53.0,53.0,53.0,53.0,59.0,53.0,,,53.0,55.0,59.0,58.0,59.0,,53.0,53.0,53.0,55.0,50.0,55.0,53.0,57.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,59.0,59.0,54.0,54.0,60.0,58.0,58.0,60.0,60.0,54.0,52.0,52.0,54.0,69.0,71.0,71.0,71.0,69.0,47.0,44.0,45.0,46.0,,,,
49,,,,,,,,,,,,,,,,,,72.0,72.0,83.0,72.0,72.0,72.0,72.0,67.0,93.0,83.0,86.0,,76.0,76.0,76.0,83.0,75.0,83.0,76.0,76.0,75.0,,75.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,78.0,75.0,78.0,75.0,83.0,75.0,75.0,75.0,
53,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,95.0,85.0,85.0,85.0,85.0,78.0,95.0,85.0,87.0,,85.0,85.0,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,100.0,
55,,,,,,,,,,,,,106.0,106.0,101.0,106.0,106.0,106.0,114.0,125.0,125.0,125.0,125.0,125.0,103.0,125.0,112.0,115.0,,103.0,103.0,103.0,112.0,102.0,112.0,103.0,103.0,102.0,102.0,102.0,102.0,102.0,98.0,98.0,108.0,108.0,98.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,102.0,102.0,104.0,,104.0,108.0,104.0,114.0,,104.0,104.0,114.0
56,115.0,115.0,103.0,103.0,103.0,103.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,87.0,82.0,103.0,82.0,82.0,82.0,82.0,76.0,103.0,82.0,103.0,,78.0,78.0,,87.0,87.0,82.0,82.0,82.0,82.0,,73.0,82.0,73.0,73.0,73.0,88.0,88.0,88.0,73.0,73.0,73.0,73.0,88.0,88.0,88.0,103.0,73.0,73.0,88.0,88.0,82.0,82.0,73.0,73.0,73.0,88.0,,73.0,73.0,97.0,97.0
57,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,104.0,,88.0,88.0,88.0,88.0,80.0,88.0,81.0,81.0,80.0,80.0,,80.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,104.0,,104.0
58,,,,,,,,,64.0,64.0,64.0,64.0,81.0,64.0,64.0,64.0,64.0,64.0,64.0,115.0,72.0,68.0,64.0,72.0,59.0,115.0,64.0,75.0,,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,58.0,45.0,63.0,68.0,68.0,71.0,71.0,71.0,,61.0,71.0,71.0,71.0,64.0,71.0,71.0,64.0,71.0,71.0,71.0,71.0,,75.0,
59,,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,103.0,103.0,98.0,98.0,103.0,103.0,103.0,103.0,103.0,114.0,103.0,103.0,103.0,103.0,103.0,114.0,103.0,114.0,87.0,112.0,112.0,112.0,100.0,87.0,87.0,87.0,87.0,87.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,125.0
60,,,,,,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,95.0,85.0,85.0,85.0,85.0,78.0,95.0,85.0,87.0,,78.0,78.0,78.0,85.0,77.0,85.0,78.0,78.0,77.0,97.0,97.0,97.0,97.0,97.0,97.0,107.0,107.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,101.0,97.0,101.0,97.0,107.0,97.0,97.0,,97.0
61,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,125.0,106.0,106.0,106.0,106.0,106.0,125.0,100.0,125.0,,146.0,146.0,146.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,125.0
62,,,413.0,413.0,413.0,120.0,126.0,120.0,126.0,120.0,120.0,120.0,126.0,126.0,120.0,120.0,120.0,120.0,120.0,146.0,120.0,120.0,120.0,124.0,124.0,146.0,124.0,135.0,,124.0,124.0,124.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,135.0,,135.0
63,,,,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,81.0,65.0,65.0,65.0,65.0,65.0,81.0,65.0,81.0,,81.0,81.0,81.0,81.0,61.0,81.0,81.0,81.0,81.0,,,,,,,,90.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,49.0,49.0,65.0,65.0,65.0,65.0,65.0,65.0,56.0,56.0,56.0,56.0
64,75.0,75.0,79.0,79.0,75.0,89.0,89.0,85.0,85.0,85.0,89.0,85.0,85.0,85.0,89.0,89.0,89.0,89.0,89.0,99.0,89.0,89.0,89.0,89.0,89.0,99.0,89.0,99.0,89.0,89.0,89.0,,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
65,,,,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,75.0,69.0,70.0,70.0,70.0,73.0,82.0,75.0,84.0,69.0,87.0,89.0,,89.0,89.0,89.0,75.0,75.0,80.0,69.0,,68.0,66.0,68.0,68.0,72.0,72.0,66.0,66.0,68.0,66.0,66.0,68.0,68.0,68.0,66.0,69.0,71.0,61.0,80.0,68.0,71.0,83.0,88.0,78.0,74.0,81.0,79.0,112.0,109.0,113.0
67,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,63.0,57.0,57.0,57.0,57.0,57.0,65.0,59.0,62.0,,56.0,56.0,56.0,59.0,53.0,59.0,56.0,56.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,59.0,59.0,53.0,53.0,55.0,53.0,53.0,61.0,61.0,61.0,59.0,59.0,61.0,59.0,61.0,61.0,61.0,59.0,63.0,59.0,63.0,108.0,63.0,65.0,65.0,59.0
70,92.0,92.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,,,92.0,92.0
71,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,81.0,73.0,77.0,77.0,77.0,77.0,86.0,73.0,86.0,,73.0,73.0,73.0,73.0,67.0,73.0,70.0,70.0,69.0,69.0,69.0,69.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,70.0,70.0,73.0,70.0,73.0,73.0,73.0,70.0,75.0,70.0,77.0,77.0,77.0,,77.0,77.0
72,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,90.0,90.0,95.0,86.0,95.0,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,95.0,95.0,95.0,95.0,,95.0,95.0
74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,78.0,78.0,80.0,78.0,,78.0,78.0,78.0,80.0,78.0,80.0,78.0,78.0,78.0,78.0,78.0,78.0,75.0,78.0,78.0,80.0,80.0,78.0,78.0,78.0,75.0,78.0,78.0,78.0,78.0,75.0,78.0,78.0,78.0,78.0,78.0,78.0,73.0,75.0,73.0,66.0,,66.0,64.0,,
78,,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,135.0,115.0,115.0,115.0,115.0,106.0,135.0,115.0,135.0,,115.0,105.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,135.0,135.0,135.0,135.0,135.0,175.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
79,,,,,,,,,,,,,,,,,,82.0,82.0,90.0,82.0,82.0,82.0,82.0,75.0,90.0,82.0,83.0,,75.0,75.0,75.0,80.0,77.0,80.0,78.0,78.0,77.0,77.0,,76.0,76.0,76.0,76.0,78.0,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0,76.0,78.0,76.0,76.0,76.0,
80,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,69.0,59.0,59.0,59.0,59.0,59.0,69.0,59.0,69.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,54.0,50.0,50.0,59.0
81,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,119.0,109.0,109.0,109.0,109.0,105.0,119.0,109.0,114.0,,105.0,105.0,105.0,109.0,99.0,102.0,105.0,105.0,93.0,93.0,93.0,93.0,90.0,93.0,93.0,99.0,109.0,99.0,99.0,102.0,99.0,99.0,102.0,102.0,102.0,99.0,99.0,102.0,90.0,93.0,93.0,93.0,90.0,96.0,90.0,96.0,,96.0,,99.0,99.0
85,65.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,76.0,77.0,,73.0,73.0,73.0,65.0,59.0,65.0,62.0,62.0,65.0,61.0,63.0,63.0,61.0,63.0,63.0,67.0,67.0,61.0,61.0,63.0,61.0,61.0,63.0,63.0,63.0,61.0,61.0,63.0,61.0,58.0,58.0,58.0,56.0,60.0,61.0,65.0,67.0,63.0,65.0,,63.0
86,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,66.0,56.0,56.0,56.0,56.0,56.0,66.0,56.0,66.0,,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,52.0,61.0
87,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,92.0,,92.0,92.0,92.0,100.0,91.0,100.0,92.0,92.0,91.0,,,91.0,91.0,91.0,91.0,100.0,85.0,77.0,77.0,77.0,77.0,86.0,86.0,77.0,77.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,69.0,71.0,69.0,76.0,,,73.0,80.0
89,,,,,,,,,,,,,,,,,,,,,,,,303.0,291.0,403.0,62.0,66.0,60.0,60.0,60.0,60.0,62.0,57.0,62.0,60.0,60.0,63.0,63.0,63.0,63.0,77.0,80.0,80.0,76.0,76.0,69.0,69.0,71.0,69.0,76.0,79.0,79.0,79.0,76.0,76.0,79.0,76.0,79.0,79.0,79.0,76.0,81.0,76.0,62.0,64.0,67.0,62.0,62.0,62.0
90,,,,,,,,,,,,,,,,,,,,,,,,49.0,49.0,51.0,49.0,51.0,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,39.0,44.0,44.0,,39.0,
92,107.0,107.0,107.0,107.0,107.0,107.0,107.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,348.0,296.0,296.0,296.0,266.0,245.0,313.0,251.0,288.0,,245.0,245.0,245.0,251.0,251.0,251.0,251.0,251.0,251.0,,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,251.0,251.0,251.0,251.0,,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,,
93,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,72.0,85.0,85.0,85.0,85.0,84.0,71.0,71.0,71.0,69.0,84.0,71.0,81.0,,69.0,69.0,,71.0,84.0,84.0,81.0,69.0,67.0,67.0,,67.0,65.0,79.0,79.0,84.0,71.0,65.0,65.0,67.0,76.0,65.0,67.0,67.0,79.0,65.0,65.0,67.0,65.0,67.0,79.0,67.0,65.0,81.0,76.0,62.0,,,65.0,57.0,76.0
94,77.0,77.0,77.0,83.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,75.0,75.0,75.0,83.0,84.0,81.0,77.0,77.0,77.0,95.0,81.0,85.0,,77.0,77.0,77.0,75.0,75.0,75.0,69.0,69.0,71.0,71.0,,71.0,68.0,71.0,76.0,78.0,78.0,71.0,71.0,73.0,71.0,71.0,73.0,73.0,72.0,70.0,68.0,71.0,68.0,71.0,71.0,71.0,68.0,73.0,69.0,74.0,76.0,72.0,74.0,74.0,74.0
95,,,,,,,,,,65.0,65.0,65.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,54.0,54.0,58.0,46.0,48.0,48.0,48.0,46.0,49.0,46.0,49.0,62.0,60.0,62.0,51.0,51.0
96,,1.004,1.004,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,70.0,60.0,60.0,60.0,60.0,58.0,70.0,60.0,67.0,,58.0,58.0,58.0,60.0,55.0,56.0,58.0,58.0,56.0,56.0,,56.0,55.0,56.0,56.0,60.0,60.0,55.0,55.0,56.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,56.0,56.0,56.0,55.0,58.0,68.0,73.0,75.0,73.0,75.0,75.0,75.0
97,,,,,,,,,,,,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,84.0,78.0,78.0,78.0,78.0,75.0,84.0,78.0,81.0,,84.0,84.0,,84.0,78.0,78.0,78.0,78.0,78.0,78.0,,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,,78.0,78.0
99,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,93.0,93.0,93.0,93.0,93.0,93.0,83.0,83.0,97.0,97.0,106.0,97.0,97.0,97.0,97.0,93.0,106.0,97.0,102.0,,93.0,93.0,93.0,97.0,88.0,97.0,93.0,93.0,91.0,91.0,,91.0,76.0,79.0,79.0,84.0,84.0,76.0,76.0,79.0,76.0,76.0,79.0,79.0,79.0,76.0,76.0,79.0,76.0,79.0,79.0,79.0,76.0,81.0,76.0,74.0,76.0,74.0,76.0,,76.0
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,,47.0,47.0,50.0,,,
101,77.0,75.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,81.0,72.0,72.0,72.0,72.0,80.0,93.0,84.0,89.0,,69.0,70.0,70.0,81.0,71.0,70.0,64.0,73.0,76.0,61.0,61.0,76.0,56.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,56.0,56.0,56.0,62.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,56.0,58.0,56.0,62.0,56.0,56.0,51.0,51.0
104,,,,,,,83.0,83.0,83.0,83.0,62.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,62.0,59.0,68.0,68.0,68.0,68.0,71.0,68.0,,,68.0,68.0,83.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,66.0,54.0,54.0,54.0,54.0,54.0,48.0,48.0,42.0,36.0
105,,148.0,148.0,155.0,148.0,148.0,148.0,155.0,155.0,148.0,155.0,155.0,155.0,152.0,152.0,124.0,124.0,124.0,124.0,177.0,124.0,124.0,124.0,124.0,124.0,156.0,102.0,146.0,,117.0,117.0,124.0,117.0,117.0,142.0,142.0,142.0,142.0,150.0,,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,117.0,133.0,133.0,133.0,125.0,125.0,125.0,125.0,125.0,125.0,133.0,133.0,133.0,,156.0,156.0,
106,117.0,131.0,131.0,131.0,131.0,131.0,131.0,119.0,119.0,119.0,119.0,119.0,93.0,119.0,119.0,113.0,93.0,104.0,113.0,150.0,110.0,110.0,110.0,124.0,124.0,138.0,124.0,138.0,,110.0,110.0,124.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,115.0,115.0,120.0,118.0,117.0,117.0,130.0
107,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,88.0,88.0,88.0,88.0,104.0,88.0,104.0,,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,103.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,,88.0,88.0,88.0,88.0,88.0,88.0,104.0,,
108,,,,68.0,68.0,68.0,68.0,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,88.0,72.0,74.0,74.0,74.0,66.0,89.0,72.0,89.0,,69.0,62.0,62.0,60.0,60.0,64.0,64.0,64.0,74.0,74.0,74.0,69.0,68.0,68.0,68.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,78.0,78.0,
